@relation 'activity_recognition_PAMS01-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R64-65-weka.filters.unsupervised.attribute.Remove-R61-62-weka.filters.unsupervised.attribute.Remove-R4-6,10-12,16-18,28-30,34-36,40-42,58-61,74-83,92-121-weka.filters.unsupervised.attribute.Remove-R34-36-weka.filters.unsupervised.attribute.Remove-R13-15-weka.filters.unsupervised.attribute.Remove-R25-27-weka.filters.unsupervised.attribute.Remove-R41-42,44'

@attribute accX0 numeric
@attribute accy0 numeric
@attribute accz0 numeric
@attribute accX1 numeric
@attribute accy1 numeric
@attribute accz1 numeric
@attribute accX2 numeric
@attribute accy2 numeric
@attribute accz2 numeric
@attribute accX3 numeric
@attribute accy3 numeric
@attribute accz3 numeric
@attribute accX4 numeric
@attribute accy4 numeric
@attribute accz4 numeric
@attribute accX5 numeric
@attribute accy5 numeric
@attribute accz5 numeric
@attribute accX6 numeric
@attribute accy6 numeric
@attribute accz6 numeric
@attribute accX7 numeric
@attribute accy7 numeric
@attribute accz7 numeric
@attribute accX8 numeric
@attribute accy8 numeric
@attribute accz8 numeric
@attribute accX9 numeric
@attribute accy9 numeric
@attribute accz9 numeric
@attribute CentroidAccX numeric
@attribute CentroidAccY numeric
@attribute CentroidAccZ numeric
@attribute CentroidGyroX numeric
@attribute CentroidGyroY numeric
@attribute CentroidGyroZ numeric
@attribute stdx numeric
@attribute stdy numeric
@attribute stdz numeric
@attribute Realstddev numeric
@attribute MeanMagnitude numeric
@attribute maxaccx numeric
@attribute maxaccy numeric
@attribute maxaccz numeric
@attribute maxgyrox numeric
@attribute maxgyroy numeric
@attribute maxgyroz numeric
@attribute class {Sitting,Standing,Running,Walking,DownStairs,UpStairs}

@data
2.27988,14.95239,1.58676,0.93793,2.11887,0.98342,-2.5199,10.41897,6.38174,5.71077,8.88488,11.75733,-1.40181,3.27766,5.864,4.53941,0.01257,0.52852,2.83234,11.45087,3.57155,-1.31681,10.39503,0.76255,5.29418,4.6232,0.36152,2.08475,2.64619,-1.70946,1.844074,6.878063,3.008793,-0.301036,-0.851485,-0.396116,75.736244,220.780684,142.974215,6.629413,9.108426,5.71077,14.95239,11.75733,2.39612,1.50303,1.29595,DownStairs
-3.98814,10.5716,14.28022,2.07338,11.24616,3.25013,2.38283,7.40706,2.78146,2.0632,3.58711,1.18633,2.7264,12.78444,16.34342,-0.81582,6.94079,5.99388,4.00789,16.82825,-0.75717,0.78709,6.71035,2.63063,2.83294,-2.16196,-0.31603,-2.71143,13.90133,9.59895,0.935834,8.781513,5.499182,0.173669,-0.42055,-0.463952,61.539899,272.573346,323.989112,8.112351,11.805417,4.00789,16.82825,16.34342,3.36953,0.97464,1.18752,DownStairs
3.40755,6.04895,6.54515,0.26516,5.68922,4.73214,4.9135,11.36109,-1.70886,6.43442,9.78929,1.51314,3.54342,10.99358,1.64721,2.14461,-1.44191,-2.65756,-2.97779,12.57435,4.65193,0.39385,7.84999,5.94899,6.19021,9.5792,3.77147,0.66439,1.91955,-0.19573,2.497932,7.436331,2.424788,0.275317,-0.927629,-0.083017,79.766949,178.991669,92.715121,5.928522,9.427265,6.43442,12.57435,6.54515,3.25591,1.10903,1.13835,DownStairs
6.94199,18.24322,16.56429,0.7865,6.26084,3.51529,11.34073,19.60851,-3.95941,-2.65697,1.21566,2.94247,-0.77393,6.6912,3.28664,6.35122,7.45973,5.87717,0.07123,19.60851,5.22535,-0.50697,4.81893,4.13179,2.60908,0.63985,-2.74316,-0.2879,10.18613,11.38024,2.387498,9.473258,4.622067,-0.494006,-0.259801,-0.438235,175.569227,472.860648,324.186881,9.862133,12.466146,11.34073,19.60851,16.56429,2.62214,1.40285,0.73121,DownStairs
-1.70527,1.63644,1.99557,10.06762,16.26441,7.06708,0.89304,0.30227,7.82844,8.11215,10.33397,11.34073,-1.91776,5.1595,9.12251,0.52972,6.86058,5.18464,2.49955,11.55382,-0.51176,5.15412,8.14328,1.28688,1.78129,9.69293,0.58478,-0.19154,12.15536,-0.46687,2.522292,8.210256,4.3432,-0.02361,-0.672869,-0.425223,147.230638,215.205668,167.767261,7.281508,11.158917,10.06762,16.26441,11.34073,3.76324,0.92393,0.24679,DownStairs
-3.26689,13.90493,11.73039,0.15802,3.055,1.93631,8.93935,19.60851,-0.57521,-2.2314,0.93853,0.84515,2.71562,11.38383,12.72458,2.53366,10.44291,6.03698,-0.67876,8.82024,0.48961,4.96198,11.0229,2.49536,8.84418,1.67175,6.53019,3.21122,-0.60394,6.32668,2.518698,8.024466,4.854004,-0.647518,-0.569266,0.43909,159.557708,385.240465,194.279807,8.596964,11.528267,8.93935,19.60851,12.72458,3.56043,2.03815,4.28339,DownStairs
-1.14443,-2.30382,8.85615,-0.14126,0.70988,8.97826,0.70689,1.44789,9.2895,-0.26635,3.40874,7.59979,-0.4124,2.08475,8.44315,-1.27551,2.62464,8.60536,-1.97043,2.23678,8.62092,-2.65098,2.15658,9.05966,-0.75357,1.0343,12.08952,-1.44909,1.12108,9.56304,-0.935713,1.452082,9.110535,0.156686,0.779006,0.383655,8.51974,21.657525,12.418615,2.063877,9.448298,0.70689,3.40874,12.08952,0.92729,4.47001,1.27274,DownStairs
1.33016,1.10792,8.64427,-3.42191,1.67235,8.18937,0.03172,9.01297,2.08296,-0.46029,8.67719,2.41874,0.79128,9.19254,0.66439,0.87867,9.05248,1.76153,0.69671,9.71627,1.53169,0.76674,9.36911,0.38846,1.59334,9.40083,1.50057,4.35745,7.93977,3.06937,0.656387,7.514143,3.025135,0.024434,-0.33054,-0.063315,33.380811,95.979909,78.177913,4.555641,9.31169,4.35745,9.71627,8.64427,0.30329,0.75075,0.17959,DownStairs
1.54366,9.75398,0.56503,2.88322,9.85633,0.88466,6.23869,9.15662,3.11306,0.91518,9.11413,2.75692,1.7765,9.68335,1.2408,3.45004,7.9703,0.54588,-0.12091,8.95132,0.28371,2.41635,10.38425,-0.38128,0.01556,9.8689,1.34913,-0.38307,9.72525,0.06285,1.873522,9.446443,1.042076,0.059529,-0.088178,0.01124,36.412884,4.072971,11.421946,2.278328,9.921751,6.23869,10.38425,3.11306,1.03267,2.86771,1.25105,DownStairs
-1.46226,9.17578,0.21608,-1.31382,8.62032,1.78967,-2.06859,8.4659,1.46765,-1.41916,8.84179,1.28808,-2.54025,8.26059,0.33938,-1.44729,9.16441,0.61172,-1.1971,13.07833,-0.93733,0.13408,7.02878,-2.45885,-1.17675,10.00058,-1.6508,-0.95948,9.97005,-3.00891,-1.345062,9.260653,-0.234331,0.077732,0.090317,0.196392,4.369376,22.840348,25.706237,2.300347,9.530401,0.13408,13.07833,1.78967,0.48564,2.38268,0.64568,DownStairs
-1.18992,5.00196,-0.26935,-2.396,9.33739,0.9098,-2.17034,7.86316,1.37367,-2.65517,7.70634,1.47483,-3.2609,9.2482,2.03088,-4.94822,14.37718,-2.21344,-6.16627,10.4064,-0.11552,-2.70545,4.08451,-0.95349,-3.25611,6.91864,3.68049,-7.46632,11.61906,4.68186,-3.62147,9.256284,1.059973,-0.324491,-0.096944,-0.232374,34.575462,72.738028,39.139049,3.826912,10.284415,-1.18992,14.37718,4.68186,0.61514,0.80695,0.12614,DownStairs
-0.65781,10.00477,3.11545,-5.55036,5.54318,2.98737,-4.17429,8.70831,1.9411,-4.48913,7.52797,0.2879,-7.06529,14.206,3.25971,-2.5199,5.81492,0.1257,-4.76506,8.9178,-0.28192,-2.6438,5.51145,1.80104,-5.4085,9.71687,6.20876,-3.67929,8.9998,-0.03831,-4.095343,8.495107,1.94068,0.057422,-0.29239,0.025138,29.850594,62.599764,37.333677,3.602555,9.899595,-0.65781,14.206,6.20876,1.40621,0.89309,0.55222,DownStairs
1.15975,8.97886,2.57975,-4.1282,4.48554,2.25654,-3.18249,9.5397,-1.49937,-6.6882,12.79821,-2.89998,-3.11725,6.58286,-1.76932,-3.0149,8.49104,-3.38061,-4.20302,10.21905,-4.65253,-0.97983,6.36498,-2.08595,-3.53205,8.49044,1.54965,-2.84431,7.21433,3.22619,-3.05305,8.316501,-0.667563,0.230908,-0.599443,0.102381,38.033964,48.406051,71.314631,3.971834,9.441287,1.15975,12.79821,3.22619,1.3326,0.70066,1.2199,DownStairs
1.59184,6.57986,3.98096,-1.50655,6.54156,2.96941,-5.40611,11.66575,-3.56197,-4.28562,8.37133,-0.77931,-3.91272,8.70771,-0.29509,-2.22002,9.67437,-1.05764,-3.66732,12.07336,1.28868,-3.86125,6.40509,1.44789,-4.61961,10.47284,1.68193,-2.94846,8.31446,-1.74058,-3.083582,8.880633,0.393428,0.347522,-0.760465,-0.295202,35.941999,38.6185,47.233806,3.489904,9.836791,1.59184,12.07336,3.98096,1.49479,0.65149,0.51221,DownStairs
115119,8.22408,0.6189,-3.17651,10.01255,-0.73023,-2.58514,9.30985,2.10151,-3.32136,7.56747,2.05004,-4.31136,7.12095,2.32118,-3.35607,7.36995,2.06799,-4.32453,9.27873,1.56581,-2.02789,8.34918,0.96786,-6.70376,10.09635,-0.40342,-5.16788,8.27556,0.30765,11508.40255,8.560467,1.086729,0.030177,-0.401337,0.115453,11927951021,10.259512,11.035852,34536.86587,11520.58225,115119,10.09635,2.32118,0.7196,0.40317,0.54642,DownStairs
0.90381,14.47235,2.62165,1.10612,8.9603,2.72819,1.30364,5.69042,4.05638,1.27731,8.48625,7.64888,-1.00497,7.01262,5.70957,7.34541,11.25514,15.62097,1.64242,8.04931,5.81073,0.99,2.65697,0.21907,2.98677,2.7665,14.34905,0.15383,7.09941,3.39737,1.670434,7.644927,6.216186,-0.071013,-0.69541,-0.44349,45.054989,115.445162,230.729796,6.254838,10.817108,7.34541,14.47235,15.62097,3.26171,1.51525,0.62033,DownStairs
5.6581,6.31531,4.14137,3.85885,1.06662,-2.33614,4.52803,10.0742,19.60133,-0.60693,5.68384,0.04429,5.39653,18.54189,-0.56383,0.61351,1.12707,1.54306,4.12581,8.67539,5.88495,2.04166,5.45938,1.01095,4.48853,19.60851,-1.25636,-1.02711,1.94768,0.61112,2.907698,7.849989,2.868074,0.343703,-0.186773,0.132069,55.120633,397.019403,364.869613,9.038859,10.323499,5.6581,19.60851,19.60133,2.97216,2.39856,2.46362,DownStairs
0.46866,1.10672,9.22187,-0.10235,0.61112,9.12909,-0.19932,0.54588,8.65504,0.74101,0.42916,9.59117,2.27509,0.80984,9.79288,1.38385,0.76914,9.38108,1.62087,0.74819,8.82323,1.28928,0.59496,9.97963,-1.10672,8.19894,4.66331,-0.9517,8.0511,4.83689,0.541867,2.186505,8.407419,-0.013073,0.086987,0.070891,11.393843,88.47643,34.926016,3.671461,9.437341,2.27509,8.19894,9.97963,0.4609,0.59895,0.25504,DownStairs
-0.88885,8.57543,4.64475,-0.80026,8.24922,5.15651,-0.47405,8.23965,5.33488,-1.02472,8.44495,4.04919,1.31262,7.41664,5.83946,2.17274,7.08444,4.4191,1.97103,6.49487,2.18531,0.37469,13.61343,2.92512,1.34973,7.02399,2.05004,3.47638,8.10318,2.38522,0.746931,8.32458,3.898958,0.088942,-0.321039,0.244103,21.502297,35.512934,17.853031,2.736207,9.459557,3.47638,13.61343,5.83946,0.89675,0.44227,0.81856,DownStairs
3.87322,12.54143,8.2588,0.67337,1.58376,-0.38607,0.09697,8.97048,8.90404,4.4616,16.31828,3.44166,-0.6195,3.66492,3.75471,3.74992,7.83562,2.26611,-0.98162,15.52161,7.43759,0.53451,3.26449,0.83199,-0.58299,7.44657,8.58082,2.22661,9.56484,-0.64763,1.343209,8.6712,4.244202,-0.52959,-0.90069,-0.196452,38.321062,227.997862,128.644224,6.284609,10.330464,4.4616,16.31828,8.90404,2.12428,1.73302,0.96975,DownStairs
1.68971,8.8765,0.78051,0.89723,9.13508,2.12725,0.21847,12.49654,-0.56802,1.30125,6.20398,4.97994,0.79248,3.80678,2.97061,4.9967,9.92516,2.98377,6.3608,10.63744,9.93055,1.89621,2.45585,3.44705,2.10331,8.43058,5.04877,2.50015,7.53216,4.59328,2.275631,7.950007,3.629371,-0.435303,-1.271548,0.089491,33.941245,84.863523,73.347183,4.383514,9.520174,6.3608,12.49654,9.93055,2.43521,0.84269,1.17469,DownStairs
-1.02232,2.69827,4.048,9.42298,16.10639,8.87231,5.89153,8.10916,6.07768,0.94451,1.05764,-1.56282,0.65422,7.66683,10.18254,0.09816,13.10646,1.82498,0.24241,9.09019,3.42131,-1.1139,3.69725,-1.64003,13.16512,11.71243,11.95545,2.75932,6.03279,-0.35733,3.104203,7.927741,4.282209,0.848369,-0.115271,-0.079016,211.750559,205.519124,215.581853,7.955197,10.731031,13.16512,16.10639,11.95545,2.82525,2.24157,1.39888,DownStairs
3.48177,13.80976,2.29843,3.20464,2.84252,-3.3435,4.46519,8.61254,12.43429,0.21668,5.95618,5.32111,5.72094,17.73924,-1.93092,3.47399,5.62458,0.34177,4.20422,16.93479,1.98659,0.2071,8.44734,2.67971,2.92212,5.59465,5.51205,2.85209,8.42639,-0.30945,3.074874,9.398799,2.499008,-0.140652,-0.791742,0.153632,27.018131,231.832449,182.388241,6.642581,11.26869,5.72094,17.73924,12.43429,3.76293,2.95048,1.08703,DownStairs
1.6933,7.38731,2.41635,2.01652,9.79109,1.27252,-0.59017,13.91809,1.7747,1.02472,2.50972,0.36811,-0.35913,10.37767,6.54635,9.66958,16.71213,1.8178,0.04968,1.1983,0.48123,3.89477,9.05248,3.02208,1.95965,6.88812,3.29861,3.0143,16.65167,-3.14,2.237322,9.448658,1.785775,-0.178372,-0.349721,-0.211176,80.003558,252.777288,55.117269,6.228147,10.317522,9.66958,16.71213,6.54635,2.20431,1.74982,0.64874,DownStairs
2.92811,-0.25498,8.15226,0.8272,3.21661,-0.59735,0.2484,6.51881,14.97573,1.66217,19.31403,11.79384,-3.7182,2.31998,8.87171,1.82259,2.93888,-0.44831,4.18566,13.04601,11.79144,0.52732,4.86502,-0.25139,5.92086,15.34384,1.84294,0.93972,4.48135,-4.20841,1.534383,7.178955,5.192246,0.385333,-0.39352,-0.228372,59.423606,373.966328,399.705753,9.127408,11.019374,5.92086,19.31403,14.97573,2.64596,1.59558,0.4612,DownStairs
2.54085,8.09599,11.59452,0.64763,9.22067,5.23612,-0.81642,11.57417,0.23403,1.86808,6.79893,2.47141,1.26294,17.95831,-2.34512,0.92117,5.20021,3.54881,1.47842,4.48973,6.55473,0.31903,8.56047,5.50607,1.23122,9.75458,1.36589,2.24576,7.63212,3.79361,1.169868,8.928518,3.796007,0.024159,-0.834625,0.075502,8.636115,129.951824,131.547857,5.197459,10.559045,2.54085,17.95831,11.59452,2.5244,1.94958,1.51922,DownStairs
3.5111,10.5722,-0.29808,-0.05267,8.45393,1.13665,3.52546,6.56311,6.19859,2.99934,6.2764,5.91847,2.69467,14.53759,3.33812,-1.47902,5.33488,2.27629,3.30041,3.7158,6.31411,3.19686,5.69521,4.94103,1.29347,11.1061,0.26037,4.7902,13.07414,3.68707,2.377982,8.532936,3.377262,-0.587897,-0.499169,-0.017439,32.387969,117.921635,55.041225,4.531565,10.14553,4.7902,14.53759,6.31411,3.49934,1.20371,1.01984,DownStairs
1.38205,3.23157,8.93875,0.2053,8.3833,4.7052,0.57221,8.33182,4.72615,0.16161,8.24563,4.69862,0.39684,7.67342,5.80714,1.49937,8.12772,7.5986,0.14485,7.65366,5.36541,0.19154,7.26042,3.61704,2.64619,8.51199,4.67707,2.38702,17.343,-0.56982,0.958698,8.476253,4.956416,0.1529,-0.055557,0.060293,8.278181,109.130793,56.324965,4.16814,10.421066,2.64619,17.343,8.93875,1.85856,0.54734,0.52657,DownStairs
-1.74537,3.59968,8.06726,2.98258,3.57215,2.66953,2.26192,10.27591,5.41329,3.05859,17.25441,2.03806,3.86843,7.23408,3.66492,1.50356,0.31603,-1.07919,-2.12066,6.28957,13.60505,-1.02771,5.84903,3.45423,3.06757,16.43081,-0.0018,1.75136,2.1895,-0.56383,1.360027,7.301117,3.726752,-0.062065,-0.601976,-0.364626,43.172698,296.930907,178.720954,7.202948,9.628895,3.86843,17.25441,13.60505,3.11908,0.50977,1.12185,DownStairs
3.27527,8.02536,8.14088,2.70605,5.02304,1.41856,0.18435,12.98974,1.58197,-0.26995,6.02441,3.00293,4.89315,8.08941,1.64721,-1.47543,13.13878,7.21074,1.12168,4.35685,4.70042,-0.76435,7.31488,6.83724,1.8579,14.6579,4.53462,0.54289,9.24341,3.02627,1.207156,8.886378,4.210084,-0.55265,-0.479683,-0.12486,35.293432,115.837422,55.829344,4.549288,10.399609,4.89315,14.6579,8.14088,3.09464,2.7043,1.18019,DownStairs
3.13221,8.41323,2.73298,1.90339,10.76792,0.69252,-0.75417,9.6624,5.17507,1.89262,4.20242,1.99377,-0.53151,6.06092,6.45477,-0.86371,4.28023,1.60771,2.18591,18.60295,3.99652,-0.69911,14.37359,2.64021,1.80762,3.17351,-0.826,1.00796,11.64181,4.51008,0.908121,9.117898,2.897763,-0.090805,-0.965992,-0.234541,19.916507,219.720072,42.949694,5.315884,9.992613,3.13221,18.60295,6.45477,1.23914,-0.08796,0.17868,DownStairs
-0.01197,7.52138,4.89854,0.63925,4.48374,0.36512,3.01729,19.60851,-0.27833,0.77153,2.61866,-0.84695,-1.37726,6.14771,10.18553,-0.34955,4.83808,5.05715,3.39139,9.34277,-1.98479,2.47141,11.69328,0.71946,-0.31065,3.08553,-0.31184,6.61099,19.55644,10.91995,1.485243,8.88961,2.872384,-0.030574,-0.082009,0.108123,51.47873,354.970812,195.537254,7.758781,10.378256,6.61099,19.60851,10.91995,2.79746,1.62918,0.99327,DownStairs
0.41001,6.89889,3.78763,-1.24259,19.55404,-1.25935,-0.42198,1.09834,-1.30783,0.3298,10.54945,7.37534,4.01328,6.9767,0.73981,4.45022,12.99573,0.0401,1.01454,6.42424,-0.12689,3.03286,10.63325,1.66277,1.52989,12.93886,-1.1995,0.06105,4.8716,2.16915,1.317708,9.29411,1.188123,-0.042486,-0.237871,-0.212337,33.118126,241.694394,67.395644,5.849856,10.007329,4.45022,19.55404,7.37534,2.96178,1.75196,0.60842,DownStairs
-2.47441,8.00382,10.46206,3.6332,9.3314,1.58317,1.12348,8.32823,1.75794,-1.5263,9.23324,1.80583,-1.22404,11.40957,2.63242,3.58292,3.38241,6.61817,2.2691,6.38234,0.65841,4.53222,19.60851,4.58609,0.2879,1.20728,0.83857,7.349,12.19846,16.33504,1.755307,8.908526,4.72777,-0.371101,-1.303984,-0.323909,86.219729,229.236806,234.526676,7.416085,11.229802,7.349,19.60851,16.33504,2.42208,1.37536,0.86896,DownStairs
-0.2478,4.35445,2.04884,-0.15562,10.5297,5.2852,4.65134,3.50152,3.77266,2.40677,1.05405,-1.14682,0.19872,9.94073,8.94773,1.8172,12.91193,-1.87107,0.61052,13.78821,3.17112,1.11151,3.14,-2.37206,4.61602,10.78528,11.892,2.08774,4.49272,1.12707,1.70964,7.449859,3.085467,0.520917,-0.003514,0.019548,28.900632,190.220671,194.413575,6.430668,9.299062,4.65134,13.78821,11.892,3.33716,2.55281,0.89919,DownStairs
3.31417,12.54981,0.9505,2.28527,11.47182,1.60651,0.90082,4.14376,4.73214,0.63327,6.6888,2.42533,2.47321,11.95305,9.72285,-3.60028,4.27844,3.04842,6.4416,12.90475,-0.8278,1.79206,5.28819,-0.16101,2.07577,8.88488,3.19806,0.03591,13.97316,-0.45071,1.63518,9.213666,2.424429,0.668225,-0.716911,-0.219484,58.775137,131.963038,87.94972,5.27909,10.397466,6.4416,13.97316,9.72285,2.97888,0.41142,0.36377,DownStairs
0.56563,6.14651,1.71485,2.96462,6.4404,6.98927,-0.17897,9.65222,3.86424,2.02909,7.26401,4.94343,1.65679,13.26148,1.78787,2.54204,7.96311,-4.38737,6.67623,12.07635,10.27352,-0.63925,5.43544,2.33734,3.87202,12.32894,14.13417,2.36787,5.41808,7.50762,2.185607,8.598654,4.916494,-0.29117,-1.073139,0.03662,40.276321,81.839586,239.03431,6.009577,11.056468,6.67623,13.26148,14.13417,3.63251,0.67714,0.67714,DownStairs
1.4874,4.74531,0.67277,0.86072,10.85471,12.70603,3.77506,4.72436,1.17735,6.40269,17.90204,-0.13527,-0.52553,-2.3936,3.68228,3.00233,10.88284,2.72879,2.90117,7.87154,5.28221,3.29502,13.20881,0.17957,4.27844,13.56794,4.31315,1.7753,6.78158,-2.36427,2.72526,8.814553,2.824261,-0.140927,-0.834259,-0.252379,33.949145,296.860018,156.668271,6.981958,10.875579,6.40269,17.90204,12.70603,2.53784,2.65543,1.0568,DownStairs
4.53761,6.00167,5.74369,0.88107,8.50181,5.11222,3.20584,3.1789,2.40917,4.22098,16.16086,1.3629,0.09517,1.6119,3.82593,2.10929,11.6448,9.22606,1.86029,7.56568,4.41251,2.64619,9.79109,0.84755,2.63063,12.35707,-1.18214,4.05578,8.27017,1.28748,2.624285,8.508395,3.304537,-0.53579,-0.134575,-0.021561,18.882281,168.049199,80.588286,5.172231,10.158082,4.53761,16.16086,9.22606,2.60106,4.52682,1.10903,DownStairs
3.04782,9.20391,-0.06764,5.07631,12.21881,-4.68485,0.79009,8.46231,6.84682,2.58394,5.39892,2.58215,2.62405,3.68587,4.59747,1.90698,8.40485,2.85449,7.16824,17.82064,1.01754,-1.06063,0.80146,1.04806,2.0219,5.9466,-1.34315,3.02567,7.34302,-0.10594,2.718437,7.928639,1.274495,-0.571799,-0.521495,-0.142699,44.733691,197.863824,92.489399,5.788669,9.198745,7.16824,17.82064,6.84682,3.08456,2.66704,1.55984,DownStairs
-1.44071,1.59693,-2.05063,9.08061,17.19216,15.45936,1.14443,4.25928,2.32417,5.73471,13.60625,-0.29509,-0.42377,1.6095,2.37744,-0.9104,8.47488,7.64828,3.5099,6.32847,6.41706,10.21845,16.05851,6.86597,2.3547,4.29101,6.65828,5.52282,8.88189,2.1482,3.479074,8.229888,4.755304,-0.075898,-0.529071,-0.260289,151.480863,293.721585,223.972645,8.180312,11.076685,10.21845,17.19216,15.45936,4.0085,1.30206,2.04548,DownStairs
1.87765,14.25388,5.98251,-0.1634,4.43406,0.89962,4.48973,12.03565,-2.19488,2.36547,7.51959,4.95959,3.21242,8.50001,3.29382,1.80523,11.3132,1.78847,2.24277,6.65049,3.5099,3.74812,5.10623,6.25006,2.51212,8.74602,1.87885,2.74196,11.31081,2.04166,2.483207,8.986994,2.84096,0.068996,-0.757992,-0.398223,14.128233,91.543031,58.433212,4.050981,10.155863,4.48973,14.25388,6.25006,2.17285,1.19546,0.27397,DownStairs
3.48416,2.03806,1.13485,3.32555,11.1492,7.97987,0.72484,3.66014,2.58275,7.16285,17.8398,0.83677,0.22865,1.01634,-1.50535,3.97378,9.75877,7.51181,1.17256,6.32069,2.60549,0.9104,17.29152,0.01317,-0.87927,6.24587,6.82168,0.47585,5.5737,1.91716,2.057937,8.089409,2.98982,-0.948245,0.156442,-0.041935,51.725902,311.019407,98.639695,6.792533,9.63085,7.16285,17.8398,7.97987,1.8158,2.98957,1.17317,DownStairs
4.64715,10.47822,5.6551,0.01975,6.1944,1.82797,1.74118,17.57224,-2.26432,-3.30579,4.71059,7.42322,1.99018,11.54604,5.72573,2.05063,7.08145,6.83545,-3.62961,4.84467,4.09887,4.06356,16.27698,1.8178,4.85544,6.92523,2.60669,3.76847,7.11617,2.15777,1.620096,9.274599,3.588428,-0.114842,-0.775464,-0.152104,84.93839,189.422662,77.848112,5.934721,11.090209,4.85544,17.57224,7.42322,2.43155,1.29534,1.51464,DownStairs
-2.40917,14.97214,3.70922,1.04387,5.25647,2.73178,2.11528,9.99998,2.21643,1.85491,10.90319,-0.51775,2.55641,8.69754,2.17214,1.61369,10.14184,1.51792,4.50409,13.89116,2.14161,0.08739,3.90135,2.43011,3.03465,7.81886,1.66277,3.20224,17.65065,0.71168,1.760336,10.323318,1.877591,-0.425836,-0.987768,-0.276692,32.71817,164.334656,11.933576,4.571503,10.872048,4.50409,17.65065,3.70922,0.9896,0.64202,1.20371,DownStairs
-2.95325,-0.50518,2.41695,5.26724,6.55832,2.83593,1.94768,6.73489,3.9241,7.00962,8.30668,3.0137,1.58496,7.20056,3.27347,3.81217,2.90417,-1.66217,5.64253,10.29686,7.21074,3.36206,8.61254,-0.50996,3.47698,10.68891,-1.5287,1.21685,6.51821,6.99646,3.036684,6.731596,2.597052,-0.222447,0.402805,0.016491,70.93568,101.705894,87.938926,5.104709,8.92007,7.00962,10.68891,7.21074,2.39154,3.83868,1.03297,DownStairs
5.82689,7.77517,4.53881,2.40797,5.34206,5.56353,5.62398,19.53429,8.01459,3.0568,12.43369,3.92589,-0.08559,3.74094,1.9836,3.73974,10.79665,6.56849,2.15478,8.13669,7.30351,0.99539,6.58346,5.23851,1.96025,12.75571,0.07841,3.05919,6.98927,1.02891,2.87394,9.408793,4.424425,-0.202716,0.015241,-0.267559,30.956915,191.590135,64.372341,5.356486,11.168211,5.82689,19.53429,8.01459,2.99385,1.55954,0.39523,DownStairs
2.48339,10.88584,1.21326,1.75854,11.1079,2.09672,0.0018,3.72538,6.4841,-2.83414,14.59984,3.50092,5.10444,9.09797,1.51613,2.84012,8.32584,2.33734,2.38702,11.41256,0.83857,1.84413,8.39467,1.72023,0.40941,2.65756,3.51529,12.38102,18.67956,7.73148,2.637573,9.888712,3.095404,-0.355799,-1.334618,-0.12593,144.40167,199.852756,47.910215,6.262305,11.365914,12.38102,18.67956,7.73148,1.63651,0.17776,1.40255,DownStairs
0.26336,2.84671,5.9059,0.86131,1.30364,1.40899,5.4923,8.16543,7.86675,1.29646,12.11526,2.46722,6.87435,11.59392,4.71059,0.1245,2.71203,-2.16795,3.24714,12.32954,17.32325,0.60992,7.46033,2.61207,6.9773,12.88918,-0.28072,-2.3954,3.29263,6.92044,2.335124,7.470867,4.676654,0.377637,-0.043769,-0.24908,90.738105,191.539011,267.905771,7.417431,10.357415,6.9773,12.88918,17.32325,3.71192,1.40896,1.09986,DownStairs
6.38234,4.46878,12.95862,0.41958,4.84766,7.23348,3.33033,12.75451,1.94888,2.76111,10.73261,9.01357,-0.94391,2.05063,-0.09038,2.69647,11.29106,13.59547,1.40899,5.75506,7.926,6.08187,14.08688,-3.32555,4.61542,8.77116,-1.42335,3.45543,8.1343,1.75016,3.020763,8.289265,4.95869,-0.605583,-0.665568,-0.195141,48.753457,140.57121,323.220295,7.159225,11.620331,6.38234,14.08688,13.59547,3.28187,1.90559,0.81001,DownStairs
4.47237,9.23144,1.26713,3.055,12.15716,0.92536,3.25133,7.12574,2.01711,1.80942,5.6138,5.30914,4.05757,8.47488,4.57293,7.44597,10.46925,-0.11732,7.09282,8.80587,3.16214,-1.2785,-0.06883,-1.17675,5.83826,11.19469,15.11579,4.89135,19.27512,5.14753,4.063559,9.227912,3.622306,-0.29578,-0.697789,-0.460408,59.914734,219.591552,190.800097,6.857889,11.594262,7.44597,19.27512,15.11579,2.58121,1.3885,0.54062,DownStairs
5.26006,18.51017,0.30526,-1.88184,-0.35015,0.53331,2.88501,5.84245,5.81971,1.43113,9.15363,11.58734,2.33016,14.53221,-0.93374,-0.75357,6.87076,0.88765,0.65362,11.89619,1.9818,-1.50236,11.29884,2.18112,1.46884,6.47572,3.93307,-2.40617,10.63983,4.51965,0.748488,9.486965,3.081517,-0.4138,-0.984531,-0.133595,52.607589,243.363638,119.79649,6.448005,10.972933,5.26006,18.51017,11.58734,3.0586,1.02137,0.62522,DownStairs
